"REF","Company (Manufacturer)","Company Location","Review Date","Country of Bean Origin","Specific Bean Origin or Bar Name","Cocoa Percent","Ingredient Nums","Ingredients","Most Memorable Characteristics","Rating"
1359,"Mast Brothers","U.S.A.",2014,"Blend","French Laundry 20th Anniversary, Peru, Belize",0.75,2,"Beans,Sugar","tart, deep choco",3.75
959,"Mast Brothers","U.S.A.",2012,"Blend","Shake Shack, Peru, Mad., Dom. Rep.",0.73,2,"Beans,Sugar","gritty, fruit, tart, rich",3.5
999,"Mast Brothers","U.S.A.",2012,"Venezuela","Chuao",0.73,2,"Beans,Sugar","gritty, sour, sweet",2.75
999,"Mast Brothers","U.S.A.",2012,"Blend","Madagascar",0.72,2,"Beans,Sugar","gritty, overly tart, sour",2.5
777,"Mast Brothers","U.S.A.",2011,"Dominican Republic","La Red de Guanconejo, N. Highlands coop",0.74,2,"Beans,Sugar","gritty, raspberry, sour",3.75
672,"Mast Brothers","U.S.A.",2011,"Blend","Brooklyn Blend",0.72,2,"Beans,Sugar","rich cocoa, coffee, roasty",3.5
773,"Mast Brothers","U.S.A.",2011,"Belize","Moho River",0.7,2,"Beans,Sugar","gritty, tangy, cocoa",3.5
777,"Mast Brothers","U.S.A.",2011,"Dominican Republic","Conacado",0.73,2,"Beans,Sugar","dry, gritty, red berry, coffee",3.25
701,"Mast Brothers","U.S.A.",2011,"Venezuela","Chuao, Med. Roast",0.76,2,"Beans,Sugar","sandy, strawberry, sour",3
709,"Mast Brothers","U.S.A.",2011,"Venezuela","Chuao, Dark Roast",0.7,2,"Beans,Sugar","dry, sandy, intense, berry",3
777,"Mast Brothers","U.S.A.",2011,"Peru","San Martin",0.75,2,"Beans,Sugar","orange,lemon,coffee ground",3
713,"Mast Brothers","U.S.A.",2011,"Venezuela","Chuao, Light Roast",0.81,2,"Beans,Sugar","gritty, high astringent, sour",2.75
777,"Mast Brothers","U.S.A.",2011,"Papua New Guinea","Papua New Guinea",0.71,2,"Beans,Sugar","gritty, sticky, smoke,hammy",2.75
572,"Mast Brothers","U.S.A.",2010,"Dominican Republic","Dominican Republic, Coop",0.7,2,"Beans,Sugar","sticky, earthy, coffee",3.25
572,"Mast Brothers","U.S.A.",2010,"Venezuela","Ocumare de la Costa",0.75,2,"Beans,Sugar","dry, sticky, nutty, earthy",3
572,"Mast Brothers","U.S.A.",2010,"Venezuela","Patanemo",0.81,2,"Beans,Sugar","sticky, woody, musty",2.75
1177,"Matale","Australia",2013,"Madagascar","Somia, 2013",0.68,3,"Beans,Sugar,Cocoa Butter","sticky, red fruit",4
1177,"Matale","Australia",2013,"Papua New Guinea","Kulili P., 2013",0.74,3,"Beans,Sugar,Cocoa Butter","creamy, grassy, smoke, nut",4
1181,"Matale","Australia",2013,"Blend","PNG, Vanuatu, Mad; 2013 h.",0.7,3,"Beans,Sugar,Cocoa Butter","nutty, fruity, spicy",3.75
1177,"Matale","Australia",2013,"Vanuatu","Malekula P., 2013",0.72,3,"Beans,Sugar,Cocoa Butter","sticky, butterscotch, nutty",3.5
2704,"Maui Kuia","U.S.A.",2021,"U.S.A.","Kuia Estate, Hawaii, lot 083122",0.7,3,"Beans,Sugar,Cocoa Butter","sweet, banana, mild sour orange",3.5
2482,"Maverick","U.S.A.",2020,"Madagascar","Akesson P., Sambirano",0.65,3,"Beans,Sugar,Cocoa Butter","sweet edge, sour fruit",3.25
2482,"Maverick","U.S.A.",2020,"U.S.A.","Hawai'i Island, Big Island, Mauna Kea",0.7,3,"Beans,Sugar,Cocoa Butter","nutty, cheese, savory",3
2486,"Maverick","U.S.A.",2020,"Vietnam","Dak Nong, Marou Cacao",0.75,3,"Beans,Sugar,Cocoa Butter","roasty, hammy, dirty",3
1430,"Maverick","U.S.A.",2014,"Peru","Morropon, Norandiono Coop, Piura",0.63,3,"Beans,Sugar,Cocoa Butter","sweet, cherry, cream, raisin",3.5
1367,"Maverick","U.S.A.",2014,"Belize","Maya Mountain",0.7,2,"Beans,Sugar","heavy roast, smoke",3.25
1367,"Maverick","U.S.A.",2014,"Dominican Republic","Elvesia",0.7,2,"Beans,Sugar","roasty, coffee",3.25
1430,"Maverick","U.S.A.",2014,"Peru","Tumbes",0.82,2,"Beans,Sugar","intense, burnt, bitter, spice",3.25
1728,"Mayacama","U.S.A.",2016,"Dominican Republic","Hispaniola",0.72,2,"Beans,Sugar","gritty, sweet, earthy",3
2824,"McGuire","Canada",2023,"Tanzania","Kokoa Kamili, Mbingu Village",0.7,3,"Beans,Sugar,Cocoa Butter","sl. Nutty, mild cherry, cocoa",3.5
2824,"McGuire","Canada",2023,"Madagascar","Bejofo, Sambirano, batch 305-03",0.75,3,"Beans,Sugar,Cocoa Butter","sl. Fruity, burnt raspberry",3
2824,"McGuire","Canada",2023,"Vietnam","Ben Tre, Mekong Delta, batch 338-01",0.7,3,"Beans,Sugar,Cocoa Butter","cashew, cheese, molasses",3
2478,"McGuire","Canada",2020,"Belize","Maya Mountain, Toledo",0.7,3,"Beans,Sugar,Cocoa Butter","cocoa, strawberry",3.25
2474,"McGuire","Canada",2020,"Guatemala","Cahabon E., ""Adioesmac""",0.7,3,"Beans,Sugar,Cocoa Butter","musty, woody, rubbery, roasty",2.5
1291,"Meadowlands","U.S.A.",2014,"Dominican Republic","Dominican Republic",0.7,2,"Beans,Sugar","high roast, nutty, deep choco",3.5
1287,"Meadowlands","U.S.A.",2014,"Belize","Belize",0.7,2,"Beans,Sugar","spicy, metallic, molasses",3
1291,"Meadowlands","U.S.A.",2014,"Nicaragua","Nicaragua, w/ inbs",0.7,2,"Beans,Sugar","fatty, sligthly bland, earthy",3
1287,"Meadowlands","U.S.A.",2014,"Venezuela","Venezuela",0.7,2,"Beans,Sugar","molasses, sweet, choco",2.75
1287,"Meadowlands","U.S.A.",2014,"Bolivia","Bolivia",0.7,2,"Beans,Sugar","pungent, off",2.5
2362,"Mellow","Denmark",2019,"Philippines","Kablon Farms, Mindanao Island, 2018 harvest",0.7,2,"Beans,Sweetener other than white cane or beet sugar","smooth, coconut, cocoa",3.25
2362,"Mellow","Denmark",2019,"Tanzania","Kokoa Kamili, 2018 harvest, Mbingu Village",0.7,2,"Beans,Sweetener other than white cane or beet sugar","creamy, coconut, cocoa",3.25
2362,"Mellow","Denmark",2019,"Dominican Republic","Oko Caribe, El Cibao, 2018 Harvest",0.7,2,"Beans,Sweetener other than white cane or beet sugar","dry, floral, dirty, coconut",2.75
2362,"Mellow","Denmark",2019,"Ecuador","Camino Verde, Duran Region",0.85,2,"Beans,Sweetener other than white cane or beet sugar","floral, earthy, bitter",2.5
837,"Menakao (aka Cinagra)","Madagascar",2012,"Madagascar","Madagascar",0.8,4,"Beans,Sugar,Cocoa Butter,Lecithin","sticky, tart, slight burnt",2.5
841,"Menakao (aka Cinagra)","Madagascar",2012,"Madagascar","Madagascar",0.72,4,"Beans,Sugar,Cocoa Butter,Lecithin","uneven, smokey, hammy",2.5
2732,"Mesjokke","Netherlands",2022,"Honduras","Honduras, batch 744",0.72,4,"Beans,Sugar,Cocoa Butter,Lecithin","chewy, woody, off notes",2.5
1494,"Mesocacao","Honduras",2015,"El Salvador","El Salvador",0.7,3,"Beans,Sugar,Cocoa Butter","dairy, caramel",3
1494,"Mesocacao","Honduras",2015,"El Salvador","El Salvador",0.8,3,"Beans,Sugar,Cocoa Butter","fatty, bitter, woody, roasty",2.75
1347,"Mesocacao","Honduras",2014,"Honduras","Honduras",0.7,3,"Beans,Sugar,Cocoa Butter","intense, grassy, spicy, rich",3.5
1351,"Mesocacao","Honduras",2014,"Nicaragua","La Tronca, Matagalpa",0.8,3,"Beans,Sugar,Cocoa Butter","dried fruit, rich cocoa",3.5
1347,"Mesocacao","Honduras",2014,"Honduras","Honduras",0.8,3,"Beans,Sugar,Cocoa Butter","intense, ham, butterscotch",3.25
1351,"Mesocacao","Honduras",2014,"Nicaragua","La Tronca, Matagalpa",0.7,3,"Beans,Sugar,Cocoa Butter","acidic, pomegrant, brownie",3.25
2250,"Mestico","Brazil",2018,"Brazil","Fazenda Bonanca, Bahia",0.75,3,"Beans,Sugar,Cocoa Butter","earthy, floral, rubbery",2.5
2170,"Metiisto","Australia",2018,"Solomon Islands","Tenaru",0.67,3,"Beans,Sugar,Cocoa Butter","dried fruit, mild hammy",3.75
2166,"Metiisto","Australia",2018,"Solomon Islands","Patovaki, Paspaskato Is",0.72,3,"Beans,Sugar,Cocoa Butter","roasty/smokey, high acidity",3.25
1267,"Metiisto","Sweden",2014,"Madagascar","Akesson Estate, batch 10",0.72,3,"Beans,Sugar,Cocoa Butter","creamy, fatty, mild cherry",3.5
1267,"Metiisto","Sweden",2014,"Brazil","Fazenda Sempre Firme P., Bahia, batch 7",0.7,3,"Beans,Sugar,Cocoa Butter","fatty, creamy, olive",3
1688,"Metropolitan","Netherlands",2015,"Blend","South America",0.7,3,"Beans,Sugar,Vanilla","accesible, simple cocoa note",3.5
2868,"Meybol","Germany",2023,"Peru","Amazonas",0.7,3,"Beans,Sugar,Cocoa Butter","intense, pear, sl. grape, pungent",3.25
2868,"Meybol","Germany",2023,"Peru","VRAEM",0.72,3,"Beans,Sugar,Cocoa Butter","sl. fatty, raisins, pungency",3.25
2716,"Meybol","Germany",2022,"Peru","Cusco No. 3, Chuncho Collection",0.72,3,"Beans,Sugar,Cocoa Butter","pungent, grape, apricot",3
2210,"Meybol","Germany",2018,"Peru","Piura Blanco",0.7,3,"Beans,Sugar,Cocoa Butter","grape, mild smoke, sandy",3.5
2438,"Michel Cluizel","France",2019,"Guatemala","La Laguna Plantation",0.7,4,"Beans,Sugar,Cocoa Butter,Vanilla","dairy, cocoa, fatty, apple",3.5
2270,"Michel Cluizel","France",2019,"Brazil","Riachuelo Plantation",0.7,4,"Beans,Sugar,Cocoa Butter,Vanilla","sandy, grits, nutty, vanilla",3
2020,"Michel Cluizel","France",2017,"Colombia","El Jardin",0.69,4,"Beans,Sugar,Cocoa Butter,Vanilla","sandy, earthy, fatty",3.25
963,"Michel Cluizel","France",2012,"Mexico","Chiapas, Mokaya P.",0.66,4,"Beans,Sugar,Cocoa Butter,Vanilla","raisins, melon",3.75
117,"Michel Cluizel","France",2007,"Venezuela","Carenero Superior, Concepcion",0.66,4,"Beans,Sugar,Cocoa Butter,Vanilla","cocoa, orange",3.5
135,"Michel Cluizel","France",2007,"Sao Tome","Vila Gracinda",0.67,4,"Beans,Sugar,Cocoa Butter,Vanilla","creamy, smoke, raspberry",3.5
24,"Michel Cluizel","France",2006,"Dominican Republic","Los Ancones P.",0.67,4,"Beans,Sugar,Cocoa Butter,Vanilla","creamy, raisins, licorice",3.75
24,"Michel Cluizel","France",2006,"Madagascar","Mangaro P.",0.65,4,"Beans,Sugar,Cocoa Butter,Vanilla","grapefruit, spices",3.75
24,"Michel Cluizel","France",2006,"Papua New Guinea","Maralumi P.",0.64,4,"Beans,Sugar,Cocoa Butter,Vanilla","tropical fruit and mild smoke",3.75
24,"Michel Cluizel","France",2006,"Sao Tome","Tamarina",0.7,4,"Beans,Sugar,Cocoa Butter,Vanilla","creamy, licorice, herbs",3
24,"Michel Cluizel","France",2006,"Blend","Carre Amer",0.6,4,"Beans,Sugar,Cocoa Butter,Vanilla","sweet, crisp nibs",2
24,"Michel Cluizel","France",2006,"Blend","Carre Grand Noir",0.85,4,"Beans,Sugar,Cocoa Butter,Vanilla","bitter coffee flavor",2
81,"Michel Cluizel","France",2006,"Blend","Noir Infini",0.99,4,"Beans,Sugar,Cocoa Butter,Vanilla","smooth, bold, bitter",2
1490,"Middlebury","U.S.A.",2015,"Dominican Republic","Oko Caribe",0.75,3,"Beans,Sugar,Cocoa Butter","spicy, rich, mint",3.75
1490,"Middlebury","U.S.A.",2015,"Venezuela","Patanemo, Epoch, Donaldo",0.75,3,"Beans,Sugar,Cocoa Butter","nutty, grassy, woody",3.75
1490,"Middlebury","U.S.A.",2015,"Belize","Maya Mountain",0.8,3,"Beans,Sugar,Cocoa Butter","woody, lemon, mild bitter",3.5
1490,"Middlebury","U.S.A.",2015,"Trinidad","San Juan Estate",0.7,3,"Beans,Sugar,Cocoa Butter","black pepper, dairy",3.5
1538,"Middlebury","U.S.A.",2015,"Nicaragua","Matagalpa, Cacao Bisiesto",0.7,3,"Beans,Sugar,Cocoa Butter","rum, herbal, rich",3.5
1538,"Middlebury","U.S.A.",2015,"Tanzania","Kokoa Kamili",0.75,3,"Beans,Sugar,Cocoa Butter","banana, melon, fatty",3.25
1117,"Middlebury","U.S.A.",2013,"Belize","Belize",0.8,4,"Beans,Sugar,Cocoa Butter,Salt","strawberry, cream, spice",3.25
1117,"Middlebury","U.S.A.",2013,"Dominican Republic","La Red",0.75,3,"Beans,Sweetener other than white cane or beet sugar,Salt","molassses, palm, spicy",2.5
887,"Middlebury","U.S.A.",2012,"Indonesia","Balinese, Java",0.7,4,"Beans,Sweetener other than white cane or beet sugar,Cocoa Butter,Salt","leather, salt",2.5
887,"Middlebury","U.S.A.",2012,"Bolivia","Alto Beni",0.75,4,"Beans,Sweetener other than white cane or beet sugar,Cocoa Butter,Salt","sticky, cardboard,why bother",2
887,"Middlebury","U.S.A.",2012,"Blend","Houseblend",0.65,4,"Beans,Sweetener other than white cane or beet sugar,Cocoa Butter,Salt","chemical, salt, wtf",1.5
2112,"Mike & Becky","Belgium",2018,"Belize","San Jose, Toledo, 2017 harvest",0.7,3,"Beans,Sugar,Cocoa Butter","grape, cocoa",3.5
2112,"Mike & Becky","Belgium",2018,"India","Idukki",0.7,3,"Beans,Sugar,Cocoa Butter","candy spices, sweet",3.25
2114,"Mike & Becky","Belgium",2018,"Peru","Maranon, 2017 harvest",0.7,3,"Beans,Sugar,Cocoa Butter","complex, true to origin",3.25
2112,"Mike & Becky","Belgium",2018,"Dominican Republic","Oko Caribe, hispaniola, 2017 harvest",0.7,3,"Beans,Sugar,Cocoa Butter","fatty, simple",3
1073,"Millcreek Cacao Roasters","U.S.A.",2013,"Ecuador","Ecuador",0.7,4,"Beans,Sugar,Cocoa Butter,Vanilla","unrefined, burnt nuts, vanilla",2.5
825,"Millcreek Cacao Roasters","U.S.A.",2012,"Ecuador","Ecuador",0.7,4,"Beans,Sugar,Cocoa Butter,Vanilla","wine, brownie batter",3.5
2570,"Millesime","Belgium",2021,"India","Kaithapara",0.74,3,"Beans,Sugar,Cocoa Butter","unripe fruit, sour, watery",3
2570,"Millesime","Belgium",2021,"Tanzania","Kilombero Valley",0.9,3,"Beans,Sugar,Cocoa Butter","sandy, bitter, sour fruit",3
2566,"Millesime","Belgium",2021,"Panama","Bocas del Toro",0.75,3,"Beans,Sugar,Cocoa Butter","sandy, green, grassy, harsh",2.75
2346,"Millesime","Belgium",2019,"Ecuador","Los Rios, Arriba, 2017 Harvest",0.7,3,"Beans,Sugar,Cocoa Butter","sandy, nutmeg, astringent",3
2346,"Millesime","Belgium",2019,"India","Kaithapara Village, Idukki, Kerala, 2017 H.",0.74,3,"Beans,Sugar,Cocoa Butter","dry, sandy, empty, sweet",3
2346,"Millesime","Belgium",2019,"Brazil","Fazenda Leolinad, Bahia, 2017 H.",0.76,3,"Beans,Sugar,Cocoa Butter","dry, sandy, dirt, empty",3
2214,"Milton","Japan",2018,"Peru","Piura Gran Blanco, Sisyu & Kiriyana Phoenix",0.7,2,"Beans,Sugar","grape, thick, chewy",3.75
2210,"Milton","Japan",2018,"Madagascar","Ambanja",0.7,2,"Beans,Sugar","cocoa, mild pear, sticky",3.5
2214,"Milton","Japan",2018,"Vietnam","Ben Tre",0.7,2,"Beans,Sugar","cocounut, late sour",3.25
2214,"Milton","Japan",2018,"Brazil","Bahia",0.7,2,"Beans,Sugar","intense, sour, hammy",3
2382,"Mindo","U.S.A.",2019,"Ecuador","Ecuador, lot# 181220",0.67,3,"Beans,Sugar,Cocoa Butter","sandy, harsh, floral",2.75
607,"Mindo","U.S.A.",2010,"Ecuador","Ecuador",0.77,3,"Beans,Sugar,Cocoa Butter","dry, coffee notes from roaster",2.75
2864,"Minimal","Japan",2023,"Colombia","Arhuaco",0.65,2,"Beans,Sugar","rustic, sweet, sour",2.75
1920,"Minimal","Japan",2016,"Haiti","Acul-du-Nord, 2015",0.7,2,"Beans,Sugar","gritty, sweet, earty",3.5
2370,"Mirzam","U.A.E.",2019,"Tanzania","Kokoa Kamili",0.72,3,"Beans,Sugar,Cocoa Butter","complex, fruit, nut, rich",3.75
1960,"Mirzam","U.A.E.",2017,"India","India",0.65,3,"Beans,Sugar,Cocoa Butter","sweet, licoric",3.5
1960,"Mirzam","U.A.E.",2017,"Vietnam","Vietnam",0.65,2,"Beans,Sugar","slight grainy, roasty, spicy",3.5
1960,"Mirzam","U.A.E.",2017,"Madagascar","Madagascar",0.72,2,"Beans,Sugar","tangy, roasty, ham",3.25
1960,"Mirzam","U.A.E.",2017,"Papua New Guinea","Papua New Guinea",0.72,2,"Beans,Sugar","few grits, intense smoke",3
2458,"Misina","Czech Republic",2020,"Vietnam","Vietnam",0.7,3,"Beans,Sugar,Cocoa Butter","sour fig, cocoa, creamy, fatty",3.5
2354,"Mission","Brazil",2019,"Puerto Rico","Puerto Rico, 2018 harvest",0.7,3,"Beans,Sugar,Cocoa Butter","powdery, intense, floral",3
1880,"Mission","Brazil",2016,"Brazil","Fazenda Camboa, Bahia",0.75,2,"Beans,Sugar","sticky, blackberry, acidic",3.75
1626,"Mission","Brazil",2015,"Brazil","Bahia, Fazenda Venturosa",0.7,2,"Beans,Sugar","coarse, smokey, citrus",3.5
1026,"Moho","U.S.A.",2013,"Belize","Toledo District, w/ nibs",0.73,3,"Beans,Sugar,Cocoa Butter","basic cocoa",3.25
1030,"Moho","U.S.A.",2013,"Belize","Toledo District",0.72,3,"Beans,Sugar,Cocoa Butter","strawberry, blueberry",3
607,"Moho","U.S.A.",2010,"Belize","Umoho R., Toledo District, San Felipe",0.67,3,"Beans,Sugar,Cocoa Butter","rough, sweet, dairy, vanilla",2.75
2450,"Moka Origins","U.S.A.",2019,"Tanzania","Kokoa Kamili",0.72,2,"Beans,Sugar","cocoa, fig, classic",3.75
2338,"Moka Origins","U.S.A.",2019,"Dominican Republic","Zorzal Estate",0.7,2,"Beans,Sugar","dark berry, earthy",3.5
2350,"Moka Origins","U.S.A.",2019,"Sierra Leone","Gola Rainforest",0.72,3,"Beans,Sugar,Cocoa Butter","roasty, honey, sweet",3
2170,"Moka Origins","U.S.A.",2018,"Cameroon","Kombone Village, 2018 Harvest",0.68,2,"Beans,Sugar","earthy",3
2198,"Moka Origins","U.S.A.",2018,"Brazil","Brazil",0.72,3,"Beans,Sugar,Cocoa Butter","dirty, rubbery, spicy",2.5
2652,"Moku","U.S.A.",2021,"Dominican Republic","Zorzal, batch 8",0.7,3,"Beans,Sugar,Cocoa Butter","dark fruit, slight harsh molasses",3.25
2648,"Moku","U.S.A.",2021,"Madagascar","Bejofo, batch 7",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, off note, rubbery, petro",2.75
1618,"Molucca","U.S.A.",2015,"Peru","Peru",0.7,2,"Beans,Sugar","dry, nutty, fruity",3.25
1614,"Molucca","U.S.A.",2015,"Dominican Republic","La Red",0.7,2,"Beans,Sugar","overly intense, tart, red fruit",3
1618,"Molucca","U.S.A.",2015,"Indonesia","Indonesia",0.7,2,"Beans,Sugar","intense, smokey, floral",2.75
2142,"Momotombo","Nicaragua",2018,"Nicaragua","Nueva Waslala",0.7,3,"Beans,Sugar,Cocoa Butter","fatty, floral, spicy",3.25
661,"Momotombo","Nicaragua",2011,"Nicaragua","Matagalpa",0.7,2,"Beans,Sugar","unrefined, hay, sweet",2.75
661,"Momotombo","Nicaragua",2011,"Nicaragua","Mombacho",0.7,2,"Beans,Sugar","unrefined, bright berry, sweet",2.75
2680,"Monarque","Canada",2021,"Philippines","Kablon, lot 07 (made for Etat de Choc)",0.76,3,"Beans,Sugar,Cocoa Butter","black tea, floral",3.5
1812,"Monarque","Canada",2016,"Dominican Republic","Oko Caribe",0.72,2,"Beans,Sugar","earthy, spicy, cocoa",3.5
2872,"Monsoon","U.S.A.",2023,"Tanzania","Kokoa Kamili, Kilombero Valley, b. 12",0.77,3,"Beans,Sugar,Cocoa Butter","tart, cranberry, mild bitterness",3.5
2542,"Monsoon","U.S.A.",2021,"Ecuador","Esmeraldas, batch 9",0.75,2,"Beans,Sugar","intense, floral, cocoa,long lasting",3.75
2656,"Monsoon","U.S.A.",2021,"Peru","Ucayali, batch 9",0.72,3,"Beans,Sugar,Cocoa Butter","licorice, cocoa",3.5
2222,"Monsoon","U.S.A.",2018,"Mexico","Chiapas",0.7,3,"Beans,Sugar,Cocoa Butter","chalky, powdery, molasses",3.25
2490,"MUCHO","Mexico",2020,"Mexico","Finca La Rioja E., Cacahoatan, Chiapas",0.7,3,"Beans,Sugar,Cocoa Butter","light color, spicy, sweet, sour",3
1462,"Muchomas (Mesocacao)","U.S.A.",2015,"Nicaragua","Nicaragua",0.7,3,"Beans,Sugar,Cocoa Butter","grassy, spicy, sweet",3.5
1462,"Muchomas (Mesocacao)","U.S.A.",2015,"Nicaragua","Nicaragua",0.8,3,"Beans,Sugar,Cocoa Butter","sweet, rich",3.5
2190,"Musee du Chocolat Theobroma","Japan",2018,"Venezuela","Chuao",0.7,2,"Beans,Sugar","Fruity, Roasty",3.5
1900,"Mutari","U.S.A.",2016,"Vietnam","Tien Giang, batch 1 SRB",0.8,2,"Beans,Sugar","gritty, tart, molasses",3
1896,"Mutari","U.S.A.",2016,"Dominican Republic","Oko Caribe, batch 1 SRB",0.71,2,"Beans,Sugar","gritty, sweet, earthy",2.75
1896,"Mutari","U.S.A.",2016,"Tanzania","Kokoa Kamili, batch 1 SRB",0.68,2,"Beans,Sugar","dry, earthy, atypical",2.75
1900,"Mutari","U.S.A.",2016,"Madagascar","Ambanja, batch 1 SRB",0.68,2,"Beans,Sugar","sweet, molasses, gritty",2.75
1049,"Nahua","Costa Rica",2013,"Costa Rica","Costa Rica, Oscuro",0.7,3,"Beans,Sugar,Cocoa Butter","earthy, spicy, cocoa",3
1049,"Nahua","Costa Rica",2013,"Costa Rica","Costa Rica, Oscuro",0.58,3,"Beans,Sugar,Cocoa Butter","too sweet, earthy, off notes",2.5
2418,"Naïve","Lithuania",2019,"El Salvador","Finca Concepcion, nano-lot",0.7,3,"Beans,Sugar,Cocoa Butter","bold, savory, creamy",3.25
2458,"Naïve","Lithuania",2019,"Nicaragua","Rugoso, nanolot for Cacao Review",0.67,3,"Beans,Sugar,Cocoa Butter","strong, rubbery, woody, sweet",2.75
1379,"Naïve","Lithuania",2014,"Nicaragua","Nicaragua",0.7,4,"Beans,Sugar,Cocoa Butter,Lecithin","sandy, intense, tropical fruit",3.25
1399,"Naïve","Lithuania",2014,"Venezuela","Barinas, lot 0077",0.7,4,"Beans,Sugar,Cocoa Butter,Lecithin","coarse, sweet",3
1399,"Naïve","Lithuania",2014,"Venezuela","Chuao, lot 0077",0.75,4,"Beans,Sugar,Cocoa Butter,Lecithin","coarse, sweet, minty",2.75
1046,"Naïve","Lithuania",2013,"Blend","Trinidad & Tobago",0.7,4,"Beans,Sugar,Cocoa Butter,Lecithin","sandy, floral, spice, roasty",3.75
1133,"Naïve","Lithuania",2013,"Peru","Maranon Canyon, Fortunato No. 4",0.78,4,"Beans,Sugar,Cocoa Butter,Lecithin","orange, floral, caramel",3.75
867,"Naïve","Lithuania",2012,"Grenada","Grenada",0.71,4,"Beans,Sugar,Cocoa Butter,Vanilla","sandy, oranges",2.5
1403,"Nathan Miller","U.S.A.",2014,"Ghana","Ghana",0.7,3,"Beans,Sugar,Cocoa Butter","brownie, toffee",3.5
1403,"Nathan Miller","U.S.A.",2014,"Dominican Republic","Hispaniola",0.7,2,"Beans,Sweetener other than white cane or beet sugar","grassy, dirt, mild spice",2.5
1403,"Nathan Miller","U.S.A.",2014,"Madagascar","Madagascar",0.735,2,"Beans,Sugar","intense, pungent, sour fruit",2.5
1403,"Nathan Miller","U.S.A.",2014,"Peru","Peru",0.72,2,"Beans,Sugar","metallic, medicinal, pungent",2.25
2876,"Nearynogs","Ireland",2023,"Nicaragua","Kubaly, Waslala, b. 231018",0.7,2,"Beans,Sugar","hone, nutty, marzipan",3.25
2872,"Nearynogs","Ireland",2023,"Cuba","Baracoa, Guantanamo, Beuna Vista S.C., b. 231017",0.65,2,"Beans,Sugar","earthy, woody, mineral, sweet",3
2060,"Nearynogs","Ireland",2018,"Dominican Republic","Hispaniola, batch 170308",0.7,2,"Beans,Sugar","dry, sandy, sweet, acidic",3.25
531,"Neuhaus (Callebaut)","Belgium",2010,"Papua New Guinea","Papua New Guinea",0.7,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","gritty, vanilla, non-descript",2.5
230,"Neuhaus (Callebaut)","Belgium",2008,"Trinidad","Manickchand Estate",0.67,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","complex, intense banana",3.75
135,"Neuhaus (Callebaut)","Belgium",2007,"Blend","Dark",0.73,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","pastey, strong off flavor",1
24,"Neuhaus (Callebaut)","Belgium",2006,"Venezuela","Ocumare",0.71,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","pastey, complex, coffee,vanilla",3
15,"Neuhaus (Callebaut)","Belgium",2006,"Sao Tome","Sao Tome",0.75,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","grassy, earthy, burnt",2.75
15,"Neuhaus (Callebaut)","Belgium",2006,"Blend","West Africa",0.73,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","non descript, poor aftertaste",2
2134,"Nibble","U.S.A.",2018,"Brazil","Bahia",0.72,2,"Beans,Sugar","notes from sugar",3
1526,"Nibble","U.S.A.",2015,"Madagascar","Ambanja, Sambirano Valley",0.72,2,"Beans,Sugar","molasses, bright fruit",3
1526,"Nibble","U.S.A.",2015,"Peru","Tumbes",0.72,2,"Beans,Sugar","molasses, malt, raisin",3
1526,"Nibble","U.S.A.",2015,"Dominican Republic","Elvesia P.",0.72,2,"Beans,Sugar","molasses, rum, tea",2.75
1526,"Nibble","U.S.A.",2015,"Venezuela","Patanemo",0.72,2,"Beans,Sugar","molasses, nut, roasty, bitter",2.25
2864,"Nibbo","China",2023,"Tanzania","Tanzania",0.7,2,"Beans,Sugar","texture of a granola bar, bland",2.75
2732,"Nicolas","Brazil",2022,"Brazil","Linhares, lot 0321, 2021 harvest",0.71,3,"Beans,Sugar,Cocoa Butter","molasses, dried fruit",3.25
2732,"Nicolas","Brazil",2022,"Brazil","Terruc Tuere",0.72,3,"Beans,Sugar,Cocoa Butter","molasses, earthy, flat",3
